file,trace,dataset,cache_size_mib,loh_mr,loh_bmr,loh_mr_runtime,loh_bmr_runtime,baseline_best_mr,baseline_best_mr_algo,baseline_best_bmr,baseline_best_bmr_algo,mr_gain_vs_best,bmr_gain_vs_best,matched_algo_count
tb_tencentBlock_6233.cachesim,tencentBlock_6233,tencentBlock,3.0,0.523387,0.826876,39.5,34.7,0.2142,GDSF,0.7016,S3FIFO-0.1000-2,-1.443450046685341,-0.17855758266818708,11
tb_tencentBlock_6234.cachesim,tencentBlock_6234,tencentBlock,36.0,0.975966,0.914636,3670.1,970.9,0.6562,GDSF,0.7762,GDSF,-0.48729960377933557,-0.17835094047925792,10
tb_tencentBlock_6237.cachesim,tencentBlock_6237,tencentBlock,8.0,0.300944,0.650953,26.4,26.1,0.3009,S3FIFO-0.1000-2,0.6278,ThreeLCache-BMR,-0.0001462279827184729,-0.03687957948391204,11
tb_tencentBlock_6239.cachesim,tencentBlock_6239,tencentBlock,3.0,0.888871,0.186589,196.4,20.9,0.1654,ThreeLCache-BMR,0.1834,ThreeLCache-BMR,-4.37406892382104,-0.017388222464558328,11
tb_tencentBlock_6246.cachesim,tencentBlock_6246,tencentBlock,13.0,0.377699,0.785722,18.6,19.2,0.3769,LHD,0.7754,ThreeLCache-BMR,-0.0021199257097373153,-0.013311839050812553,11
tb_tencentBlock_6247.cachesim,tencentBlock_6247,tencentBlock,1.0,0.181371,0.740032,8.5,6.8,0.1918,GDSF,0.7251,WTinyLFU-w0.01-SLRU,0.05437434827945774,-0.020593021652185985,11
tb_tencentBlock_6254.cachesim,tencentBlock_6254,tencentBlock,1.0,0.495632,0.665446,15.2,12.1,0.5023,GDSF,0.6641,Sieve,0.013274935297630802,-0.002026803192290255,11
tb_tencentBlock_6261.cachesim,tencentBlock_6261,tencentBlock,6.0,0.746674,0.855017,60.7,57.0,0.457,ThreeLCache-BMR,0.4726,ThreeLCache-BMR,-0.6338599562363236,-0.8091768937790943,11
tb_tencentBlock_6269.cachesim,tencentBlock_6269,tencentBlock,3.0,0.472631,0.878081,20.2,23.3,0.4676,GDSF,0.8522,GDSF,-0.01075919589392645,-0.030369631541891626,11
tb_tencentBlock_6270.cachesim,tencentBlock_6270,tencentBlock,2.0,0.842778,0.593403,42.3,8.0,0.2849,GDSF,0.5725,S3FIFO-0.1000-2,-1.9581537381537386,-0.03651179039301311,11
tb_tencentBlock_6275.cachesim,tencentBlock_6275,tencentBlock,5.0,0.80949,0.881092,76.7,67.4,0.4567,ThreeLCache-BMR,0.4667,ThreeLCache-BMR,-0.7724764615721481,-0.8879194343261195,11
tb_tencentBlock_6277.cachesim,tencentBlock_6277,tencentBlock,2.0,0.370709,0.937535,28.9,17.1,0.2737,GDSF,0.864,GDSF,-0.3544355133357691,-0.08510995370370372,11
tb_tencentBlock_6279.cachesim,tencentBlock_6279,tencentBlock,1.0,0.617553,0.734824,25.2,23.6,0.4251,ThreeLCache-BMR,0.5543,Cacheus,-0.4527240649258999,-0.32567923507126106,11
tb_tencentBlock_6285.cachesim,tencentBlock_6285,tencentBlock,9.0,0.284549,0.373037,51.0,29.3,0.2457,GDSF,0.3681,ThreeLCache-BMR,-0.1581155881155881,-0.013412116272752038,11
tb_tencentBlock_6291.cachesim,tencentBlock_6291,tencentBlock,3.0,0.439314,0.777732,49.9,24.2,0.4341,GDSF,0.7543,S3FIFO-0.1000-2,-0.01201105736005528,-0.031064563171152075,11
tb_tencentBlock_6295.cachesim,tencentBlock_6295,tencentBlock,2.0,0.378936,0.651098,16.3,7.0,0.2612,GDSF,0.6355,ARC,-0.4507503828483921,-0.024544453186467353,11
tb_tencentBlock_6297.cachesim,tencentBlock_6297,tencentBlock,4.0,0.401156,0.61626,19.8,12.9,0.4006,ThreeLCache-BMR,0.5944,ThreeLCache-BMR,-0.0013879181228157787,-0.036776581426648705,11
tb_tencentBlock_6303.cachesim,tencentBlock_6303,tencentBlock,7.0,0.621817,0.843524,8.5,7.9,0.3698,GDSF,0.7636,ThreeLCache-BMR,-0.6814954029204974,-0.10466736511262456,11
tb_tencentBlock_6305.cachesim,tencentBlock_6305,tencentBlock,2.0,0.175091,0.359261,5.5,4.9,0.173,ThreeLCache-BMR,0.3526,LRB-BMR,-0.012086705202312194,-0.018891094724900657,11
tb_tencentBlock_6306.cachesim,tencentBlock_6306,tencentBlock,2.0,0.478334,0.611704,9.6,8.0,0.4807,Cacheus,0.6066,Cacheus,0.004921988766382431,-0.008414111440817667,11
tb_tencentBlock_6307.cachesim,tencentBlock_6307,tencentBlock,6.0,0.857727,0.90732,121.5,93.2,0.4554,ThreeLCache-BMR,0.4531,ThreeLCache-BMR,-0.8834584980237153,-1.0024718605164422,11
tb_tencentBlock_6313.cachesim,tencentBlock_6313,tencentBlock,8.0,0.232877,0.76389,12.4,7.9,0.2324,GDSF,0.7641,GDSF,-0.0020524956970740327,0.00027483313702400666,11
tb_tencentBlock_6321.cachesim,tencentBlock_6321,tencentBlock,0.3779296875,0.165887,0.304668,3.8,2.6,0.1659,S3FIFO-0.1000-2,0.2992,ARC,7.836045810720462e-05,-0.018275401069518624,11
tb_tencentBlock_6323.cachesim,tencentBlock_6323,tencentBlock,2.0,0.292928,0.759175,8.4,9.3,0.2906,S3FIFO-0.1000-2,0.7327,S3FIFO-0.1000-2,-0.008011011699931165,-0.03613347891360724,11
tb_tencentBlock_6327.cachesim,tencentBlock_6327,tencentBlock,404.0,0.269946,0.92624,161.7,188.5,0.2697,GDSF,0.9177,WTinyLFU-w0.01-SLRU,-0.0009121245828699443,-0.009305873379099916,10
tb_tencentBlock_6334.cachesim,tencentBlock_6334,tencentBlock,6.0,0.772987,0.719666,97.7,29.8,0.3566,ThreeLCache-BMR,0.6735,ThreeLCache-BMR,-1.1676584408300619,-0.06854639940608766,11
tb_tencentBlock_6342.cachesim,tencentBlock_6342,tencentBlock,24.0,0.492952,0.662053,212.6,153.7,0.5385,GDSF,0.6737,GDSF,0.0845831012070566,0.017288110434911626,11
tb_tencentBlock_6343.cachesim,tencentBlock_6343,tencentBlock,30.0,0.980939,0.926575,4240.5,999.8,0.7113,GDSF,0.7932,GDSF,-0.37907915085055527,-0.168148008068583,10
tb_tencentBlock_6350.cachesim,tencentBlock_6350,tencentBlock,8.0,0.401258,0.876474,22.2,11.1,0.3998,GDSF,0.8262,ThreeLCache-BMR,-0.0036468234117058903,-0.06084967320261429,11
tb_tencentBlock_6357.cachesim,tencentBlock_6357,tencentBlock,8.0,0.830664,0.936069,272.9,248.5,0.7075,LHD,0.9177,LRB-BMR,-0.17408339222614833,-0.02001634521085331,11
tb_tencentBlock_6359.cachesim,tencentBlock_6359,tencentBlock,5.0,0.349568,0.692224,28.9,17.7,0.3237,WTinyLFU-w0.01-SLRU,0.6598,WTinyLFU-w0.01-SLRU,-0.07991350015446402,-0.0491421642922096,11
tb_tencentBlock_6362.cachesim,tencentBlock_6362,tencentBlock,179.0,0.343226,0.605468,396.8,364.9,0.3605,GDSF,0.4869,ThreeLCache-BMR,0.04791678224687937,-0.24351612240706513,11
tb_tencentBlock_6370.cachesim,tencentBlock_6370,tencentBlock,8.0,0.958917,0.955171,481.0,383.7,0.5193,GDSF,0.7751,ThreeLCache-BMR,-0.8465569035239747,-0.23231970068378271,11
tb_tencentBlock_6371.cachesim,tencentBlock_6371,tencentBlock,3.0,0.293798,0.664733,9.2,9.6,0.2832,S3FIFO-0.1000-2,0.6612,S3FIFO-0.1000-2,-0.037422316384180775,-0.005343315184513019,11
tb_tencentBlock_6378.cachesim,tencentBlock_6378,tencentBlock,141.0,0.078939,0.31416,144.4,67.3,0.0835,GDSF,0.3131,GDSF,0.054622754491018076,-0.0033854998403066287,10
tb_tencentBlock_6383.cachesim,tencentBlock_6383,tencentBlock,27.0,0.338783,0.638207,111.1,83.8,0.3115,GDSF,0.5663,ThreeLCache-BMR,-0.08758587479935795,-0.12697686738477829,11
tb_tencentBlock_6390.cachesim,tencentBlock_6390,tencentBlock,5.0,0.45527,0.53634,22.4,22.8,0.4237,ThreeLCache-BMR,0.4923,ThreeLCache-BMR,-0.07451026669813544,-0.08945764777574654,11
tb_tencentBlock_6394.cachesim,tencentBlock_6394,tencentBlock,4.0,0.450927,0.649965,26.4,23.6,0.4174,ThreeLCache-BMR,0.5861,ThreeLCache-BMR,-0.0803234307618592,-0.10896604674970153,11
tb_tencentBlock_6402.cachesim,tencentBlock_6402,tencentBlock,5.0,0.466169,0.603476,42.5,36.6,0.3945,ThreeLCache-BMR,0.5639,ThreeLCache-BMR,-0.18167046894803543,-0.07018265649937942,11
tb_tencentBlock_6408.cachesim,tencentBlock_6408,tencentBlock,1.0,0.754105,0.897482,48.2,6.7,0.1732,GDSF,0.861,GDSF,-3.3539549653579677,-0.042371660859465754,11
tb_tencentBlock_6410.cachesim,tencentBlock_6410,tencentBlock,138.0,0.59964,0.597815,4161.9,2584.3,0.3559,S3FIFO-0.1000-2,0.5167,S3FIFO-0.1000-2,-0.6848552964315818,-0.1569866460228371,10
tb_tencentBlock_6416.cachesim,tencentBlock_6416,tencentBlock,2.0,0.34534,0.631891,7.3,7.7,0.3439,Cacheus,0.628,S3FIFO-0.1000-2,-0.004187263739459136,-0.00619585987261143,11
tb_tencentBlock_6420.cachesim,tencentBlock_6420,tencentBlock,2.0,0.764604,0.977509,83.3,55.6,0.4126,GDSF,0.7983,GDSF,-0.8531362094037807,-0.22448828761117368,11
tb_tencentBlock_6429.cachesim,tencentBlock_6429,tencentBlock,2.0,0.294188,0.838571,8.7,7.5,0.3014,GDSF,0.8245,S3FIFO-0.1000-2,0.02392833443928333,-0.017066100667070885,11
tb_tencentBlock_6434.cachesim,tencentBlock_6434,tencentBlock,4.0,0.354333,0.45508,13.0,15.3,0.3625,ThreeLCache-BMR,0.4506,ThreeLCache-BMR,0.02252965517241374,-0.009942299156679947,11
tb_tencentBlock_6439.cachesim,tencentBlock_6439,tencentBlock,1.0,0.470841,0.682036,15.3,15.5,0.4801,ThreeLCache-BMR,0.7085,ThreeLCache-BMR,0.019285565507186037,0.0373521524347213,11
tb_tencentBlock_6448.cachesim,tencentBlock_6448,tencentBlock,3.0,0.600198,0.527615,59.7,7.8,0.1745,GDSF,0.5077,ThreeLCache-BMR,-2.439530085959886,-0.03922592081938133,11
tb_tencentBlock_6449.cachesim,tencentBlock_6449,tencentBlock,0.5673828125,0.322309,0.476296,11.3,11.3,0.3367,LHD,0.4865,LHD,0.0427413127413127,0.02097430626927028,11
tb_tencentBlock_6452.cachesim,tencentBlock_6452,tencentBlock,1.0,0.506802,0.663963,10.8,9.4,0.5075,Cacheus,0.6618,Cacheus,0.0013753694581280325,-0.0032683590208520924,11
tb_tencentBlock_6457.cachesim,tencentBlock_6457,tencentBlock,9.0,0.548557,0.934477,16.9,6.9,0.5518,GDSF,0.932,ThreeLCache-BMR,0.005877129394708221,-0.00265772532188836,10
tb_tencentBlock_6458.cachesim,tencentBlock_6458,tencentBlock,19.0,0.552954,0.864175,103.5,64.1,0.5486,GDSF,0.8361,ThreeLCache-BMR,-0.007936565803864325,-0.03357851931587139,11
tb_tencentBlock_6459.cachesim,tencentBlock_6459,tencentBlock,3.0,0.650667,0.912026,168.0,131.1,0.354,GDSF,0.8495,GDSF,-0.838042372881356,-0.07360329605650379,11
tb_tencentBlock_6467.cachesim,tencentBlock_6467,tencentBlock,4.0,0.84358,0.872857,87.6,89.3,0.4331,ThreeLCache-BMR,0.4488,ThreeLCache-BMR,-0.9477718771646272,-0.9448685383244207,11
tb_tencentBlock_6474.cachesim,tencentBlock_6474,tencentBlock,5.0,0.589599,0.85288,60.6,51.2,0.2695,GDSF,0.7626,ThreeLCache-BMR,-1.187751391465677,-0.11838447416732237,11
tb_tencentBlock_6483.cachesim,tencentBlock_6483,tencentBlock,1.0,0.364612,0.609336,10.9,10.9,0.3668,ThreeLCache-BMR,0.6104,ThreeLCache-BMR,0.005965103598691448,0.001743119266055152,11
tb_tencentBlock_6485.cachesim,tencentBlock_6485,tencentBlock,21.0,0.50358,0.922556,8.3,5.9,0.5043,GDSF,0.9197,GDSF,0.0014277215942890005,-0.0031053604436230083,11
tb_tencentBlock_6491.cachesim,tencentBlock_6491,tencentBlock,7.0,0.447757,0.71408,88.5,26.0,0.3731,GDSF,0.6615,ThreeLCache-BMR,-0.20009916912355946,-0.07948601662887388,11
tb_tencentBlock_6497.cachesim,tencentBlock_6497,tencentBlock,2.0,0.318944,0.823286,8.4,9.0,0.3282,S3FIFO-0.1000-2,0.819,S3FIFO-0.1000-2,0.028202315661182167,-0.005233211233211248,11
tb_tencentBlock_6499.cachesim,tencentBlock_6499,tencentBlock,4.0,0.266099,0.795334,20.2,14.9,0.2721,GDSF,0.7783,S3FIFO-0.1000-2,0.022054391767732575,-0.021886162148271868,11
tb_tencentBlock_6504.cachesim,tencentBlock_6504,tencentBlock,3.0,0.465729,0.496623,27.9,4.4,0.1368,S3FIFO-0.1000-2,0.4903,S3FIFO-0.1000-2,-2.404451754385965,-0.012896186008566117,11
tb_tencentBlock_6510.cachesim,tencentBlock_6510,tencentBlock,11.0,0.579526,0.751801,289.9,166.8,0.3727,ThreeLCache-BMR,0.689,ThreeLCache-BMR,-0.5549396297290046,-0.09114804063860683,11
tb_tencentBlock_6511.cachesim,tencentBlock_6511,tencentBlock,3.0,0.488512,0.678565,8.8,8.6,0.4858,Cacheus,0.6757,Cacheus,-0.005582544256895826,-0.004240047358295111,11
tb_tencentBlock_6517.cachesim,tencentBlock_6517,tencentBlock,6.0,0.819444,0.899573,50.8,51.6,0.5884,GDSF,0.7805,GDSF,-0.39266485384092437,-0.1525598975016015,11
tb_tencentBlock_6524.cachesim,tencentBlock_6524,tencentBlock,31.0,0.979159,0.929353,3492.3,868.6,0.6945,GDSF,0.7632,GDSF,-0.40987616990640746,-0.21770571278825995,10
tb_tencentBlock_6525.cachesim,tencentBlock_6525,tencentBlock,2.0,0.738318,0.838797,41.6,31.6,0.2937,ARC,0.508,ARC,-1.5138508682328906,-0.6511751968503937,10
tb_tencentBlock_6527.cachesim,tencentBlock_6527,tencentBlock,5.0,0.435379,0.438965,32.6,16.6,0.2975,GDSF,0.4327,S3FIFO-0.1000-2,-0.46345882352941187,-0.01447885370926744,11
tb_tencentBlock_6528.cachesim,tencentBlock_6528,tencentBlock,44.0,0.615645,0.48149,559.9,210.2,0.4643,ThreeLCache-BMR,0.4209,ThreeLCache-BMR,-0.3259638164979539,-0.14395343311950576,10
tb_tencentBlock_6529.cachesim,tencentBlock_6529,tencentBlock,5.0,0.380257,0.94782,1.0,0.6,0.378,WTinyLFU-w0.01-SLRU,0.9471,S3FIFO-0.1000-2,-0.005970899470899495,-0.0007602153943616755,11
tb_tencentBlock_6535.cachesim,tencentBlock_6535,tencentBlock,2.0,0.677739,0.713061,34.0,9.4,0.2402,ThreeLCache-BMR,0.4776,ThreeLCache-BMR,-1.8215611990008327,-0.49300879396984904,10
tb_tencentBlock_6543.cachesim,tencentBlock_6543,tencentBlock,1.0,0.297332,0.502537,11.8,10.6,0.2885,ARC,0.5001,ARC,-0.030613518197573682,-0.004873025394921061,11
tb_tencentBlock_6547.cachesim,tencentBlock_6547,tencentBlock,3.0,0.491983,0.86395,41.6,37.4,0.3981,GDSF,0.8278,S3FIFO-0.1000-2,-0.23582768148706354,-0.04366996859144723,10
tb_tencentBlock_6550.cachesim,tencentBlock_6550,tencentBlock,140.0,0.999746,0.999919,71.1,110.9,0.9996,S3FIFO-0.1000-2,0.9996,S3FIFO-0.1000-2,-0.00014605842336932722,-0.00031912765106038236,10
tb_tencentBlock_6554.cachesim,tencentBlock_6554,tencentBlock,34.0,0.978413,0.918317,3717.3,1024.7,0.6726,GDSF,0.8094,GDSF,-0.45467291109128755,-0.13456510995799362,10
tb_tencentBlock_6558.cachesim,tencentBlock_6558,tencentBlock,3.0,0.801641,0.701361,67.3,40.4,0.4553,ThreeLCache-BMR,0.4599,ThreeLCache-BMR,-0.7606874588183616,-0.5250293542074365,11
tb_tencentBlock_6565.cachesim,tencentBlock_6565,tencentBlock,0.59375,0.318638,0.608349,1.7,0.9,0.3182,GDSF,0.5971,WTinyLFU-w0.01-SLRU,-0.0013764927718415902,-0.01883939038686998,11
tb_tencentBlock_6567.cachesim,tencentBlock_6567,tencentBlock,2.0,0.365584,0.899783,23.2,12.9,0.3601,GDSF,0.8409,WTinyLFU-w0.01-SLRU,-0.015229103026937087,-0.07002378404090857,11
tb_tencentBlock_6572.cachesim,tencentBlock_6572,tencentBlock,5.0,0.260222,0.690211,8.8,8.5,0.2629,GDSF,0.6916,ThreeLCache-BMR,0.010186382655001953,0.0020083863504915755,11
tb_tencentBlock_6575.cachesim,tencentBlock_6575,tencentBlock,0.8271484375,0.764315,0.810871,33.5,28.5,0.1759,GDSF,0.4622,ThreeLCache-BMR,-3.3451677089255254,-0.7543725659887495,10
tb_tencentBlock_6577.cachesim,tencentBlock_6577,tencentBlock,0.8330078125,0.301245,0.617216,1.7,1.3,0.2719,GDSF,0.596,S3FIFO-0.1000-2,-0.10792570798087536,-0.03559731543624163,11
tb_tencentBlock_6578.cachesim,tencentBlock_6578,tencentBlock,3.0,0.415738,0.908364,31.1,19.7,0.3627,GDSF,0.7533,GDSF,-0.14623104494072228,-0.2058462763839108,11
tb_tencentBlock_6579.cachesim,tencentBlock_6579,tencentBlock,17.0,0.524251,0.683005,113.7,220.3,0.3813,ThreeLCache-BMR,0.5052,ThreeLCache-BMR,-0.37490427484920025,-0.3519497228820269,10
tb_tencentBlock_6581.cachesim,tencentBlock_6581,tencentBlock,2.0,0.201134,0.545109,9.3,11.8,0.1997,GDSF,0.542,S3FIFO-0.1000-2,-0.007180771156735196,-0.005736162361623463,11
tb_tencentBlock_6582.cachesim,tencentBlock_6582,tencentBlock,4.0,0.726689,0.865765,62.8,68.9,0.3959,ThreeLCache-BMR,0.591,ThreeLCache-BMR,-0.8355367517049762,-0.46491539763113376,11
tb_tencentBlock_6591.cachesim,tencentBlock_6591,tencentBlock,21.0,0.322492,0.733641,66.2,58.8,0.3182,GDSF,0.7237,ThreeLCache-BMR,-0.013488372093023313,-0.013736354843167027,11
tb_tencentBlock_6598.cachesim,tencentBlock_6598,tencentBlock,3.0,0.531897,0.635448,41.0,27.7,0.4383,ThreeLCache-BMR,0.5719,ThreeLCache-BMR,-0.2135455167693359,-0.1111173282042316,11
tb_tencentBlock_6607.cachesim,tencentBlock_6607,tencentBlock,4.0,0.484089,0.647606,29.2,19.0,0.402,S3FIFO-0.1000-2,0.5478,S3FIFO-0.1000-2,-0.20420149253731334,-0.18219423147134003,11
tb_tencentBlock_6616.cachesim,tencentBlock_6616,tencentBlock,0.431640625,0.85657,0.208184,20.6,9.4,0.3441,ARC,0.1557,S3FIFO-0.1000-2,-1.4893054344667247,-0.3370841361592807,10
tb_tencentBlock_6624.cachesim,tencentBlock_6624,tencentBlock,5.0,0.68608,0.911276,145.8,38.4,0.3795,GDSF,0.7775,GDSF,-0.8078524374176549,-0.17205916398713827,11
tb_tencentBlock_6627.cachesim,tencentBlock_6627,tencentBlock,7.0,0.73737,0.930846,258.2,229.6,0.7335,LHD,0.92,ThreeLCache-BMR,-0.005276073619631805,-0.011789130434782512,11
tb_tencentBlock_6630.cachesim,tencentBlock_6630,tencentBlock,3.0,0.441497,0.628606,15.8,13.1,0.438,ThreeLCache-BMR,0.6293,ThreeLCache-BMR,-0.00798401826484012,0.001102812648975008,11
tb_tencentBlock_6631.cachesim,tencentBlock_6631,tencentBlock,6.0,0.230174,0.459504,23.9,18.6,0.2224,GDSF,0.4536,ThreeLCache-BMR,-0.034955035971223035,-0.01301587301587306,11
tb_tencentBlock_6637.cachesim,tencentBlock_6637,tencentBlock,5.0,0.36104,0.624598,24.9,17.0,0.3435,ThreeLCache-BMR,0.5961,ThreeLCache-BMR,-0.05106259097525473,-0.04780741486327802,11
tb_tencentBlock_6639.cachesim,tencentBlock_6639,tencentBlock,6.0,0.408921,0.676587,23.7,23.9,0.4064,ARC,0.6674,ARC,-0.006203248031496052,-0.013765358106083392,11
tb_tencentBlock_6644.cachesim,tencentBlock_6644,tencentBlock,13.0,0.466937,0.751671,48.3,39.3,0.449,ThreeLCache-BMR,0.71,ThreeLCache-BMR,-0.039948775055679245,-0.05869154929577467,11
tb_tencentBlock_6651.cachesim,tencentBlock_6651,tencentBlock,4.0,0.212977,0.688473,27.9,15.7,0.189,WTinyLFU-w0.01-SLRU,0.5733,WTinyLFU-w0.01-SLRU,-0.12686243386243384,-0.200894819466248,11
tb_tencentBlock_6656.cachesim,tencentBlock_6656,tencentBlock,0.5673828125,0.916906,0.958045,46.1,49.2,0.3163,LHD,0.599,Cacheus,-1.898849193803351,-0.5994073455759601,10
tb_tencentBlock_6661.cachesim,tencentBlock_6661,tencentBlock,7.0,0.275634,0.72205,10.7,8.6,0.2708,GDSF,0.6545,GDSF,-0.017850812407680966,-0.10320855614973262,11
tb_tencentBlock_6669.cachesim,tencentBlock_6669,tencentBlock,3.0,0.901709,0.971633,195.7,134.3,0.8235,LHD,0.9619,S3FIFO-0.1000-2,-0.0949714632665452,-0.01011851543819523,11
tb_tencentBlock_6672.cachesim,tencentBlock_6672,tencentBlock,1.0,0.79253,0.606024,31.2,8.6,0.2978,S3FIFO-0.1000-2,0.5072,S3FIFO-0.1000-2,-1.6612827400940227,-0.19484227129337545,10
tb_tencentBlock_6676.cachesim,tencentBlock_6676,tencentBlock,13.0,0.215959,0.564539,46.6,22.4,0.1989,GDSF,0.53,ThreeLCache-BMR,-0.08576671694318763,-0.06516792452830186,11
tb_tencentBlock_6678.cachesim,tencentBlock_6678,tencentBlock,7.0,0.748556,0.476119,98.3,15.4,0.3145,ThreeLCache-BMR,0.4758,ThreeLCache-BMR,-1.3801462639109698,-0.0006704497688104534,11
tb_tencentBlock_6679.cachesim,tencentBlock_6679,tencentBlock,9.0,0.649939,0.907893,195.0,99.9,0.5925,LHD,0.8819,WTinyLFU-w0.01-SLRU,-0.09694345991561185,-0.029473863249801488,11
tb_tencentBlock_6687.cachesim,tencentBlock_6687,tencentBlock,5.0,0.388068,0.524966,18.0,16.3,0.4055,LRB-BMR,0.5244,ThreeLCache-BMR,0.04298890258939581,-0.001079328756674421,11
tb_tencentBlock_6689.cachesim,tencentBlock_6689,tencentBlock,117.0,0.535036,0.92947,112.4,98.0,0.552,WTinyLFU-w0.01-SLRU,0.89,WTinyLFU-w0.01-SLRU,0.030731884057971174,-0.04434831460674158,11
tb_tencentBlock_6696.cachesim,tencentBlock_6696,tencentBlock,3.0,0.502452,0.693334,7.8,8.6,0.4965,Cacheus,0.6852,Cacheus,-0.01198791540785501,-0.011870986573263242,11
tb_tencentBlock_6700.cachesim,tencentBlock_6700,tencentBlock,9.0,0.27554,0.475392,24.5,26.1,0.2507,ThreeLCache-BMR,0.4709,ThreeLCache-BMR,-0.09908256880733957,-0.009539180293055843,11
tb_tencentBlock_6709.cachesim,tencentBlock_6709,tencentBlock,1.0,0.466562,0.665826,11.6,9.6,0.4699,GDSF,0.667,GDSF,0.007103639072143025,0.0017601199400299975,11
tb_tencentBlock_6714.cachesim,tencentBlock_6714,tencentBlock,0.72265625,0.551049,0.700254,6.9,5.3,0.5497,GDSF,0.6998,GDSF,-0.002454065854102319,-0.0006487567876537089,10
tb_tencentBlock_6717.cachesim,tencentBlock_6717,tencentBlock,4.0,0.483279,0.621283,23.8,22.3,0.4481,ThreeLCache-BMR,0.4746,ThreeLCache-BMR,-0.07850702968087483,-0.30906658238516643,11
tb_tencentBlock_6720.cachesim,tencentBlock_6720,tencentBlock,0.9775390625,0.285489,0.496608,9.1,6.5,0.2892,S3FIFO-0.1000-2,0.458,S3FIFO-0.1000-2,0.012831950207468948,-0.08429694323144099,11
tb_tencentBlock_6725.cachesim,tencentBlock_6725,tencentBlock,14.0,0.405688,0.668508,46.5,50.1,0.4082,ThreeLCache-BMR,0.659,ThreeLCache-BMR,0.0061538461538461885,-0.014427921092564432,10
tb_tencentBlock_6731.cachesim,tencentBlock_6731,tencentBlock,5.0,0.346334,0.758584,44.8,34.0,0.3554,S3FIFO-0.1000-2,0.7399,ThreeLCache-BMR,0.025509285312324194,-0.025252061089336444,11
tb_tencentBlock_6738.cachesim,tencentBlock_6738,tencentBlock,1.0,0.766178,0.451238,30.3,9.8,0.2646,Cacheus,0.3881,Cacheus,-1.895608465608466,-0.16268487503220813,11
tb_tencentBlock_6740.cachesim,tencentBlock_6740,tencentBlock,4.0,0.43975,0.613315,19.9,18.0,0.4353,ThreeLCache-BMR,0.606,ThreeLCache-BMR,-0.010222834826556292,-0.012070957095709689,11
tb_tencentBlock_6743.cachesim,tencentBlock_6743,tencentBlock,2.0,0.827334,0.961156,63.8,10.7,0.3533,GDSF,0.924,GDSF,-1.3417322388904613,-0.04021212121212117,11
tb_tencentBlock_6751.cachesim,tencentBlock_6751,tencentBlock,1.0,0.848458,0.947971,84.1,49.6,0.3188,GDSF,0.8814,GDSF,-1.6614115432873278,-0.07552870433401412,11
tb_tencentBlock_6753.cachesim,tencentBlock_6753,tencentBlock,3.0,0.494708,0.855134,20.3,7.1,0.3191,GDSF,0.8114,S3FIFO-0.1000-2,-0.5503227828267001,-0.053899433078629454,11
tb_tencentBlock_6758.cachesim,tencentBlock_6758,tencentBlock,2.0,0.343715,0.488879,2.9,1.8,0.3409,GDSF,0.4815,ARC,-0.008257553534760962,-0.01532502596054003,11
tb_tencentBlock_6764.cachesim,tencentBlock_6764,tencentBlock,3.0,0.557334,0.496104,48.6,23.0,0.189,ThreeLCache-BMR,0.3689,ThreeLCache-BMR,-1.9488571428571428,-0.344819734345351,11
tb_tencentBlock_6768.cachesim,tencentBlock_6768,tencentBlock,15.0,0.362387,0.917293,17.9,17.1,0.3761,GDSF,0.7461,ThreeLCache-BMR,0.03646104759372501,-0.22945047580753256,11
tb_tencentBlock_6774.cachesim,tencentBlock_6774,tencentBlock,2.0,0.63355,0.619311,51.2,4.2,0.1996,S3FIFO-0.1000-2,0.6116,S3FIFO-0.1000-2,-2.1740981963927855,-0.012607913669064604,11
tb_tencentBlock_6781.cachesim,tencentBlock_6781,tencentBlock,2.0,0.444924,0.882792,29.1,20.3,0.3603,GDSF,0.848,GDSF,-0.23487094088259777,-0.04102830188679251,11
tb_tencentBlock_6788.cachesim,tencentBlock_6788,tencentBlock,0.84375,0.330418,0.653619,10.5,2.7,0.277,GDSF,0.6592,S3FIFO-0.1000-2,-0.19284476534296013,0.00846632281553407,10
tb_tencentBlock_6789.cachesim,tencentBlock_6789,tencentBlock,1.0,0.773604,0.577275,36.3,5.0,0.1869,S3FIFO-0.1000-2,0.5593,S3FIFO-0.1000-2,-3.139133226324237,-0.03213838726980147,11
tb_tencentBlock_6795.cachesim,tencentBlock_6795,tencentBlock,7.0,0.554086,0.839682,94.8,72.7,0.3582,WTinyLFU-w0.01-SLRU,0.7487,GDSF,-0.546862088218872,-0.12151996794443704,11
tb_tencentBlock_6798.cachesim,tencentBlock_6798,tencentBlock,6.0,0.455864,0.723977,38.1,21.8,0.3691,ThreeLCache-BMR,0.7069,ThreeLCache-BMR,-0.2350690869683013,-0.024157589475173304,11
tb_tencentBlock_6806.cachesim,tencentBlock_6806,tencentBlock,2.0,0.519606,0.762098,5.2,5.2,0.5162,Cacheus,0.7591,Cacheus,-0.0065982177450600935,-0.003949413779475769,11
tb_tencentBlock_6814.cachesim,tencentBlock_6814,tencentBlock,30.0,0.980209,0.931189,3956.0,1411.4,0.6922,GDSF,0.7324,GDSF,-0.4160777232013868,-0.2714213544511196,10
